CUSTOMER_ID;CUSTOMER_DESCR;Country_Res_descr (4);Matched Region
45300695;HOLD Rubicon Szarmaztatott Befektetesi Alap;Hungary;Central and Eastern Europe
45300719;LU1547502;Luxembourg;Western Europe
45300816;PING AN BANK CO., LTD, Dongguan branch;China;Asia
45300841;Comune Di Borgonovo V.T.;Italy;Western Europe
45300886;Bagpak Polska Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
45300914;LU1941954;Luxembourg;Western Europe
45300918;Molnlycke Health Care Polska Spólka z ograniczona odpowiedzialnoscia;Poland;Central and Eastern Europe
45300944;Combi: BC Amsterdam/BC Rotterdam;Netherlands;Western Europe
45301011;Tele-Fonika Kable Spólka Akcyjna;Poland;Central and Eastern Europe
45301417;Amneal Pharmaceuticals, LLC;United States;North America
45301537;FDI Raiffeisen Euro Plus;Romania;Central and Eastern Europe
45301558;FDI Raiffeisen Confort;Romania;Central and Eastern Europe
45301571;FDI Raiffeisen Dolar Plus;Romania;Central and Eastern Europe
45301583;FPF Raiffeisen Acumulare;Romania;Central and Eastern Europe
45301590;FDI Raiffeisen EURO Obligatiuni;Romania;Central and Eastern Europe
45301620;Greif Flexibles Iberia S.A.;Portugal;Western Europe
45301642;Ammeraal Beltech GmbH;Germany;Western Europe
45301689;LU1388800;Luxembourg;Western Europe
45304413;E.F. Bangert;Netherlands;Western Europe
45305876;Mir Trade AG;Switzerland;Western Europe
45305999;Mail.ru Group Ltd;Russian Federation;Central and Eastern Europe
45306009;Royal Bafokeng Platinum Ltd;South Africa;Africa
45306022;AIA Group Ltd;Hong Kong;Asia
45306216;FPS Flexibles Belgium;Belgium;Western Europe
45306216;Greif Flexibles Belgium NV;Belgium;Western Europe
45306442;LU6801191;Luxembourg;Western Europe
45306628;Comune di Volpiano;Italy;Western Europe
45306670;LU2602898;Luxembourg;Western Europe
45306747;Privatni portfolio AR AKCIE - otevreny podilovy fond;Czechia;Central and Eastern Europe
45306758;Privatni portfolio AR REALITY - otevreny podilovy fond;Czechia;Central and Eastern Europe
45306765;Privatni portfolio AR ALTERNATIVNI INVESTICE - otevreny podilovy fond;Czechia;Central and Eastern Europe
45307097;LU4356934;Luxembourg;Western Europe
45307164;HB Reavis Management SRO;Slovakia;Central and Eastern Europe
45307282;Midland Credit Management Inc;United States;North America
45307304;Truxx Tyres BVBA;Belgium;Western Europe
45307439;Stramoto snc di Stradriro L. e Stradriro P.;Italy;Western Europe
45307439;Stramoto Snc Di Stradiro L. E Stradiro P.;Italy;Western Europe
45307585;REWE Markt GmbH;Germany;Western Europe
45308334;Shinheung Electronics SRL;Romania;Central and Eastern Europe
45308581;APERAM SA;Luxembourg;Western Europe
45308652;FRAPOLY;Belgium;Western Europe
45308652;Frapoly BVBA;Belgium;Western Europe
45309176;Planta Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
45309349;Nagel-Group SE & Co. KG;Germany;Western Europe
45309770;LU3107588;Luxembourg;Western Europe
45309824;DMT Marine Equipment Societate pe Actiuni;Romania;Central and Eastern Europe
45309859;Win Semiconductors Corp;Taiwan;Asia
45309925;LU4177927;Luxembourg;Western Europe
45309986;LU2612036;Luxembourg;Western Europe
45310152;RÜK Kft.;Hungary;Central and Eastern Europe
45310388;Goodyear Operations S.A., Diegem branch;Belgium;Western Europe
45310388;Goodyear Dunlop Tires Operations S.A., Diegem branch;Belgium;Western Europe
45310789;Costruzioni Giovannini Paolo Srl;Italy;Western Europe
45311316;China Modern Dairy Holdings Ltd;Hong Kong;Asia
45311486;Yannick Capiau;Belgium;Western Europe
45311593;ECCO EMEA Sales SE;Netherlands;Western Europe
45311761;Ten Brinke Retail SL;Spain;Western Europe
45311804;Marshal B.V.;Netherlands;Western Europe
45311947;Deutsche Post Reinsurance SA;Luxembourg;Western Europe
45312066;BTM Grubu;Turkey;Central and Eastern Europe
45312271;M. Di Energy S.r.l.;Italy;Western Europe
45312356;Combi: Estrada Vastgoed / Nobillon Vastgoed;Netherlands;Western Europe
45312366;Johnson Controls Luxembourg SARL;Luxembourg;Western Europe
45312471;Nobillon Vastgoed B.V.;Netherlands;Western Europe
45312556;Mwamba Tshinsuya Patrick;Belgium;Western Europe
45312589;Magery Guillaume;Belgium;Western Europe
45312792;Iberdrola Financiacion, SAU;Spain;Western Europe
45312792;Iberdrola Financiacion, SA;Spain;Western Europe
45312847;Hastavuk Gida Tarim Hayvancilik San. Tic. A.S.;Turkey;Central and Eastern Europe
45312867;OYF8695608;Turkey;Central and Eastern Europe
45313047;LU5973312;Luxembourg;Western Europe
45313174;Akomex Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
45313205;Paz Ashdod Refinery Ltd.;Israel;Asia
45313257;Altinay Turizm ve Ticaret A.S.;Turkey;Central and Eastern Europe
45313263;Miramer Turizm Yatirim Ve Isletmecilik Anonim Sirketi;Turkey;Central and Eastern Europe
45313302;Euroterminal SA;Belgium;Western Europe
45313482;Danone Corporate Finance Services SAS;France;Western Europe
45313635;Aperam Treasury SCA;Luxembourg;Western Europe
45313888;Appolaris B.V.;Netherlands;Western Europe
45314098;Sevan Drilling Pte Ltd.;Singapore;Asia
45314190;JJC Acquisition Company B.V.;Netherlands;Western Europe
45317591;UCB GmbH;Germany;Western Europe
45317656;Standard Chartered Bank, London branch;United Kingdom;Western Europe
45317725;BDR Thermea Group SNC;France;Western Europe
45317834;Edco Eindhoven UK LTD;United Kingdom;Western Europe
45317857;LU5661340;Luxembourg;Western Europe
45317894;LU2497459;Luxembourg;Western Europe
45318093;Bank of Communications Co., Ltd., Luoyang branch;China;Asia
45318135;Bernhard Rothfos Intercafe AG;Switzerland;Western Europe
45318257;GrandVision Colombia B.V.;Netherlands;Western Europe
45318287;Combi: Het Kantenhuis / Mobeta Vastgoed;Netherlands;Western Europe
45318538;TVN Media Sp. z o.o.;Poland;Central and Eastern Europe
45318669;Polska Grupa Farmaceutyczna SA;Poland;Central and Eastern Europe
45318705;Turnstone Bidco 1 Limited;United Kingdom;Western Europe
45318721;Basstech Europe BVBA;Belgium;Western Europe
45318880;LU3577468;Luxembourg;Western Europe
45319024;LU1307212;Luxembourg;Western Europe
45319360;Agri 2.0 CIS B.V.;Netherlands;Western Europe
45319923;DNM Investments B.V.;Netherlands;Western Europe
45323000;OYF9028971;Turkey;Central and Eastern Europe
45323094;Wells Fargo Bank NA, San Francisco branch;United States;North America
45323222;Poland Smelting Technologies Polst Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
45323243;Combi: Kessel van G. / Kessel van M.;Netherlands;Western Europe
45323267;Amec Foster Wheeler Consulting Poland Sp. Z O.O.;Poland;Central and Eastern Europe
45323306;Ashmore Funds - Ashmore Emerging Markets Total Return Fund;United Kingdom;Western Europe
45323366;L. Vos Vastgoed B.V.;Netherlands;Western Europe
45323512;SHCO 24 SARL;Luxembourg;Western Europe
45324537;Brasil Terminal Portuario S.A.;Brazil;Latin America
45324692;Kirchhoff Automotive GmbH;Germany;Western Europe
45324756;Wilmar Sugar Pte Ltd;Singapore;Asia
45324948;Arrow Value Recovery Netherlands B.V.;Netherlands;Western Europe
45324965;Msx International-Nox Group Spólka Z O.O. Spólka Komandytowa;Poland;Central and Eastern Europe
45325006;CLODENIS;Belgium;Western Europe
45325006;Clodenis BVBA;Belgium;Western Europe
45325027;Ferrum Marketing Sp. Z O.O.;Poland;Central and Eastern Europe
45325520;Motor Snelco International B.V.;Netherlands;Western Europe
45325607;STARSTONE INSURANCE SERVICES LIMITED;United Kingdom;Western Europe
45325607;STARSTONE INSURANCE SERVICES LIMITED;Netherlands;Western Europe
45327467;DairyDataWarehouse B.V.;Netherlands;Western Europe
45328335;S.S. Rahamanzai;Netherlands;Western Europe
45328915;Jumbo Logistiek Vastgoed B.V.;Netherlands;Western Europe
45328922;Nursan Kablo Donanimlari Sanayi Ve Ticaret A.S.;Turkey;Central and Eastern Europe
45328977;Bellevue Participaties B.V.;Netherlands;Western Europe
45329033;LU1762794;France;Western Europe
45329387;Becrux Investments & Finance B.V.;Netherlands;Western Europe
45329637;Altinay Robot Teknolojileri San.ve Tic.A.S.IST.Deri ve End.S;Turkey;Central and Eastern Europe
45329651;Combi: Maxmeij Vastgoed Amsterdam B.V. / STAK Damsterdam / STAK Sojavor;Netherlands;Western Europe
45329718;Arrow Enterprise Computing Solutions, S.A.;Spain;Western Europe
45329741;Exott SRL;Belgium;Western Europe
45330003;Alpiq Turkey Enerji Toptan Satis Ltd Sti;Turkey;Central and Eastern Europe
45330156;Copernicus Site SA;Belgium;Western Europe
45330200;Combi: Roobol, A/Roobol,B/Roobol, B.A.C/Roobol, M.J.;Netherlands;Western Europe
45330256;Krone Finans A/S;Denmark;Western Europe
45330320;LU1361018;Luxembourg;Western Europe
45330422;Società Agricola Colle d'Oro Società Semplice;Italy;Western Europe
45330628;Mert Döküm Insaat San. ve Tic. Ltd. Sti.;Turkey;Central and Eastern Europe
45361332;MET International AG;Switzerland;Western Europe
45364924;Banks Renewables (Moor House Wind Farm) Ltd;United Kingdom;Western Europe
45366510;Nuance Communications Inc;United States;North America
45371496;Project and Trade Finance Core Fund;United States;North America
45377675;Investor Property Sp. z o. o.;Poland;Central and Eastern Europe
45380614;CREL/OAC L.L.C.;United States;North America
45380614;CREL/OAC LLC;United States;North America
45380614;CREL/Olayan America Corporation LLC;United States;North America
45382918;LU2636432;Luxembourg;Western Europe
45384138;Stadt Eppstein;Germany;Western Europe
45384462;Corn Products Development, Inc;United States;North America
45384544;Demcointer SARL;Tunisia;Africa
45384588;Stremersch Stefan;Belgium;Western Europe
45384733;Piccininni Tommaso;Italy;Western Europe
45384831;LU2223843;Luxembourg;Western Europe
45384957;LU1221464;Luxembourg;Western Europe
45385100;Ingredion UK Limited;United Kingdom;Western Europe
45385111;Ingredion Germany GmbH;Germany;Western Europe
45385142;Limburg Win(D)T NV;Belgium;Western Europe
45385283;LU2775443;Luxembourg;Western Europe
45385572;LU4789655;Luxembourg;Western Europe
45385644;Unione Dei Comuni Valtenesi;Italy;Western Europe
45385770;China International Mining United Co., Limited;China;Asia
45385770;China International Mining United Co., Limited;Hong Kong;Asia
45385866;AC Spólka Akcyjna;Poland;Central and Eastern Europe
45385987;Tragar Trabka Spólka Jawna;Poland;Central and Eastern Europe
45386039;LU1655474;Luxembourg;Western Europe
45386089;LU6359352;Luxembourg;Western Europe
45386302;Maskom Plastik San Ve Tic Ltd Tsi;Turkey;Central and Eastern Europe
45386305;Hlt Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
45386310;OYF8227158;Turkey;Central and Eastern Europe
45386338;EXPONO STEELFORCE A.S.;Czechia;Central and Eastern Europe
45386338;EXPONO, a.s.;Czechia;Central and Eastern Europe
45386377;ENGIE Energy Management SRL;Belgium;Western Europe
45386377;ENGIE Energy Management SCRL;Belgium;Western Europe
45386413;Siba Maskom Grubu;Turkey;Central and Eastern Europe
45386542;POINT CARRE INTERNATIONAL SA;Luxembourg;Western Europe
45386955;QWP Widuchowa Spólka z ograniczona odpowiedzialnoscia;Poland;Central and Eastern Europe
45387377;Hunland Feed Kft.;Hungary;Central and Eastern Europe
45387377;HUNLAND-TRADE Kft.;Hungary;Central and Eastern Europe
45387525;Double Rich Limited;Hong Kong;Asia
45387815;LU4257812;Luxembourg;Western Europe
45387824;Tpao Grubu;Turkey;Central and Eastern Europe
45388034;Van Moer Stevedoring NV;Belgium;Western Europe
45388078;SFL Sara Inc.;Norway;Western Europe
45389424;KIC InnoEnergy S.E.;Netherlands;Western Europe
45389523;AFHCo Stores Netherlands B.V.;Netherlands;Western Europe
45389992;Intertaste Supply Point Utrecht B.V.;Netherlands;Western Europe
45390075;Happy Cocooning B.V.;Netherlands;Western Europe
45390254;Smith & Nephew Nederland C.V.;Netherlands;Western Europe
45390725;Cornerstone Vastgoed II C.V.;Netherlands;Western Europe
45391366;SFL Kate Inc.;Norway;Western Europe
45391369;SFL Humber Inc.;Norway;Western Europe
45391618;LU3766516;Luxembourg;Western Europe
45391681;LU3942565;Luxembourg;Western Europe
45391698;LU1767384;Luxembourg;Western Europe
45391879;Immobiliere du Vivier d'Oie SPRL;Belgium;Western Europe
45392109;Richardson RFPD Germany GmbH;Germany;Western Europe
45392279;Low & Bonar Germany GmbH & Co. KG;Germany;Western Europe
45392283;Mehler Texnologies Logistics GmbH;Germany;Western Europe
45392283;Low & Bonar Logistics GmbH;Germany;Western Europe
45392297;Mehler Texnologies GmbH;Germany;Western Europe
45392297;Low & Bonar GmbH;Germany;Western Europe
45392317;Low & Bonar Production GmbH;Germany;Western Europe
45392336;Mehler Texnologies Sp. z o.o.;Poland;Central and Eastern Europe
45392336;Low & Bonar Poland Sp. z o.o.;Poland;Central and Eastern Europe
45392360;Mehler Texnologies s.r.o.;Czechia;Central and Eastern Europe
45392360;Low & Bonar Czech s.r.o.;Czechia;Central and Eastern Europe
45392375;Platin Isi Makina Mühendislik Taahhüt Ve Ticaret Ltd. Sti;Turkey;Central and Eastern Europe
45392445;Comune Di Novellara;Italy;Western Europe
45392808;JOINT ALLOCATION OFFICE SA;Luxembourg;Western Europe
45392877;Comune di Gambara;Italy;Western Europe
45392993;Daix Berengere Anne;Belgium;Western Europe
45393013;LU2381073;Luxembourg;Western Europe
45393140;Verbruggen Marc;Belgium;Western Europe
45393192;B-Mix Beton NV;Belgium;Western Europe
45393193;Empereur Froissart NV;Belgium;Western Europe
45394797;Van Rees Group B.V.;Netherlands;Western Europe
45394996;Voskamp Bouw en Industrie B.V.;Netherlands;Western Europe
45395053;P.H.R. Slaats;Netherlands;Western Europe
45395215;Prime Pitch Bricks B.V.;Netherlands;Western Europe
45395517;Estrada Vastgoed B.V.;Netherlands;Western Europe
45395524;Rosun B.V.;Netherlands;Western Europe
45396046;IMCD N.V.;Netherlands;Western Europe
45396128;Comune Di San Martino Di Lupari;Italy;Western Europe
45396259;Yandex Europe B.V.;Netherlands;Western Europe
45396455;LU6452137;Luxembourg;Western Europe
45396472;Nationale-Nederlanden Bank N.V.;Netherlands;Western Europe
45396516;Vrebos Rudi;Belgium;Western Europe
45396590;Brisa Concessao Rodoviaria SA;Portugal;Western Europe
45397252;LU1072449;Luxembourg;Western Europe
45397280;SBM GULF PRODUCTION LLC;United States;North America
45397295;Caran B.V.;Netherlands;Western Europe
45404495;Phoenix Life Holdings Limited;United Kingdom;Western Europe
45410616;Valaris PLC;United Kingdom;Western Europe
45411017;Plus500Uk Ltd;United Kingdom;Western Europe
45413487;Anotech International UK Limited;United Kingdom;Western Europe
45414816;Sherwin-Williams UK Holding Ltd;United Kingdom;Western Europe
45421239;ICICI Bank Ltd, Kolkata branch;India;Asia
45423184;The Office Operators Holding B.V.;Netherlands;Western Europe
45423327;LU2023244;Luxembourg;Western Europe
45423642;PharmaPartners B.V.;Netherlands;Western Europe
45424498;C.V. Oorterhof;Netherlands;Western Europe
45425118;Remant Cool Logistics NV;Belgium;Western Europe
45425276;Arpi Cikolata Sekerleme ve Gida Urunleri Imalat San Tic AS;Turkey;Central and Eastern Europe
45425314;Purelux SARL;Luxembourg;Western Europe
45425513;BFM Konzervativni Kotveny Alap;Hungary;Central and Eastern Europe
45425713;BGC Liquidez Distribuidora de Titulos e Valores Mobiliarios Ltda.;Brazil;Latin America
45425751;LU3510518;Luxembourg;Western Europe
45425903;Human Rights Watch;United States;North America
45425936;China Citic Bank International Limited, Singapore branch;Singapore;Asia
45425956;LU2586908;Luxembourg;Western Europe
45425983;Özdilek Ev Tekstil Sanayi ve Ticaret Anonim Sirketi;Turkey;Central and Eastern Europe
45426177;OYF8801259;Turkey;Central and Eastern Europe
45426226;Battery Supplies NV;Belgium;Western Europe
45426348;LU3302229;Luxembourg;Western Europe
45426450;Voya Multi-Strategy Opportunity Fund - Tax Exempt Investors Ltd;Virgin Islands, British;Latin America
45426473;LU5805976;Luxembourg;Western Europe
45426517;Ministerio de Hacienda;Argentina;Latin America
45426742;Alerian MLP ETF;United States;North America
45426826;Waasland Recycling BVBA;Belgium;Western Europe
45426949;Pracowniczy Fundusz Emerytalny Orange Polska;Poland;Central and Eastern Europe
45427133;Pgnig Technologie S.A.;Poland;Central and Eastern Europe
45427138;LU3259534;Luxembourg;Western Europe
45427517;Altinbilek Makina Insaat Sanayi Ve Ticaret Ltd.Sti.;Turkey;Central and Eastern Europe
45427528;Johnson Controls Holding and Finance B.V.;Netherlands;Western Europe
45427545;Pronet Güvenlik Hizmetleri A.S.;Turkey;Central and Eastern Europe
45427746;Yamasa Aircraft BAW8 Kumiai;Japan;Asia
45427764;Bank Julius Baer & Co. Ltd., Hong Kong branch;Hong Kong;Asia
45427818;Far East Horizon Limited;Hong Kong;Asia
45427818;Far East Horizon Limited;China;Asia
45430067;Steel Entertainment Group B.V.;Netherlands;Western Europe
